["USDT_STR","0.03480700","0.03480700","0.03480699","-0.00551428","929397.50587298","27143726.11765614",0,"0.03581542","0.03320000"]
["XMR_DASH","3.21773054","3.25650261","3.20963865","-0.00529524","4.51106566","1.39769930",0,"3.27567905","3.20000000"]
["XMR_MAID","0.00389928","0.00399175","0.00390114","-0.01265803","14.70964144","3725.37740928",0,"0.00406703","0.00385000"]
["USDT_ETH","293.82000217","294.90846110","293.90000024","-0.00970674","2609334.74883433","8829.23663682",0,"299.03094226","291.63100501"]
["BTC_DCR","0.00528000","0.00531388","0.00528000","0.05955586","95.81854163","17970.02614605",0,"0.00630000","0.00482999"]
["ETH_LSK","0.01688430","0.01687881","0.01663980","-0.00922221","112.51230003","6661.95976521",0,"0.01752423","0.01646933"]
["BTC_REP","0.00300339","0.00301082","0.00296723","-0.00578641","11.99069600","3994.76772026",0,"0.00307589","0.00292102"]
["ETH_ZEC","0.83214925","0.84280727","0.83214925","0.09050059","1739.92126349","2167.05503885",0,"0.85990000","0.75644031"]
["BTC_STRAT","0.00076839","0.00076781","0.00076343","0.14173848","593.40902232","786943.09537453",0,"0.00082900","0.00066000"]
["ETH_BCH","1.22577524","1.22577524","1.20510052","0.07185662","830.79327044","700.73505304",0,"1.26000000","1.13010000"]
["BTC_BLK","0.00003138","0.00003199","0.00003123","0.03461918","8.88677105","292068.06392295",0,"0.00003222","0.00002947"]
["BTC_BTM","0.00006591","0.00006641","0.00006597","-0.06324616","3.40005826","50929.62489885",0,"0.00007315","0.00006231"]
["BTC_SJCX","0.00009252","0.00009276","0.00009152","0.02822849","71.87753102","798230.25307379",0,"0.00009792","0.00008215"]
["BTC_XEM","0.00003386","0.00003391","0.00003380","0.00444971","232.70169164","6889230.96072595",0,"0.00003448","0.00003309"]
["XMR_BLK","0.00210632","0.00210632","0.00200634","0.02270387","4.31673561","2097.50966645",0,"0.00211491","0.00197786"]
["BTC_ETH","0.05095015","0.05099506","0.05095019","0.02309517","2378.53107527","47093.56015355",0,"0.05160000","0.04950000"]
["USDT_ETH","293.82000217","294.90846110","293.90000027","-0.00970674","2609334.74883433","8829.23663682",0,"299.03094226","291.63100501"]
["BTC_REP","0.00300339","0.00301081","0.00296723","-0.00578641","11.99069600","3994.76772026",0,"0.00307589","0.00292102"]
["BTC_STRAT","0.00076839","0.00076509","0.00076343","0.14173848","593.40902232","786943.09537453",0,"0.00082900","0.00066000"]
["BTC_GNO","0.01237006","0.01236942","0.01231384","0.02231900","18.38397718","1517.86130085",0,"0.01246500","0.01160405"]
["BTC_BCH","0.06228699","0.06216526","0.06210003","0.09223453","1701.19871289","28127.30367531",0,"0.06447487","0.05595312"]
["ETH_OMG","0.02606989","0.02619143","0.02592092","0.02256156","877.35108823","34162.58381296",0,"0.02749331","0.02501681"]
["BTC_NXT","0.00001028","0.00001028","0.00001024","0.01181102","45.04345963","4462633.99306398",0,"0.00001038","0.00000989"]
["BTC_SJCX","0.00009252","0.00009276","0.00009153","0.02822849","71.87753102","798230.25307379",0,"0.00009792","0.00008215"]
["BTC_XVC","0.00005130","0.00005206","0.00005131","-0.05000000","23.06354450","448215.03946004",0,"0.00005509","0.00004807"]
["BTC_ETH","0.05095019","0.05099506","0.05095019","0.02309597","2378.53107527","47093.56015355",0,"0.05160000","0.04950000"]
["BTC_EXP","0.00029819","0.00029818","0.00029761","0.03700226","4.46816851","15142.50940268",0,"0.00030246","0.00028609"]
["ETH_LSK","0.01688430","0.01687880","0.01663980","-0.00922221","112.51230003","6661.95976521",0,"0.01752423","0.01646933"]
["USDT_ETC","10.29863388","10.29799972","10.24163478","-0.00984577","484544.88925206","47019.96539486",0,"10.52553963","10.18298635"]
["BTC_REP","0.00300339","0.00301081","0.00296724","-0.00578641","11.99069600","3994.76772026",0,"0.00307589","0.00292102"]
["ETH_BCH","1.22577524","1.22577524","1.20510053","0.07185662","830.79327044","700.73505304",0,"1.26000000","1.13010000"]
["USDT_BCH","357.40000000","359.26434724","357.51000000","0.06224191","3181405.19976071","9005.70164440",0,"373.61049600","331.00000000"]
["BTC_CVC","0.00005499","0.00005471","0.00005464","0.09085498","62.32784246","1149690.88553690",0,"0.00005766","0.00005002"]
["ETH_OMG","0.02606989","0.02619142","0.02592092","0.02256156","877.35108823","34162.58381296",0,"0.02749331","0.02501681"]
["BTC_STORJ","0.00009402","0.00009497","0.00009300","-0.99294677","202.64291460","2087992.57948268",0,"0.03892744","0.00007100"]
[{"type":"orderBookRemove","data":{"type":"ask","rate":"5633.55635629"}}]
[{"type":"orderBookRemove","data":{"type":"bid","rate":"5627.00000034"}},{"type":"orderBookModify","data":{"type":"bid","rate":"5627.00000047","amount":"0.55784367"}}]
